symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
KR,Kroger Company (The),34.02,31915000763.1,n/a,n/a,Consumer Services,Food Chains,http://www.nasdaq.com/symbol/kr,1674
KRO,Kronos Worldwide Inc,13.17,1526325270.66,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/kro,1675
KT,KT Corporation,14.98,7335700008,n/a,n/a,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/kt,1676
KYO,Kyocera Corporation,53.71,19749988387.03,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/kyo,1677
LB,"L Brands, Inc.",59.58,17037250317.54,n/a,n/a,Consumer Services,Clothing/Shoe/Accessory Stores,http://www.nasdaq.com/symbol/lb,1678
SCX,L.S. Starrett Company (The),11.4,80338558.8,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/scx,1679
LLL,"L3 Technologies, Inc.",160.12,12378697225.12,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/lll,1680
LQ,La Quinta Holdings Inc.,14.14,1651801853.8,n/a,2014,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/lq,1681
LH,Laboratory Corporation of America Holdings,137.69,14182070000,n/a,n/a,Health Care,Medical Specialities,http://www.nasdaq.com/symbol/lh,1682
LADR,Ladder Capital Corp,13.85,1517800918.9,n/a,2014,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ladr,1683
LW,"Lamb Weston Holdings, Inc.",38.9,5681692532.6,n/a,2016,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/lw,1684
LDR,"Landauer, Inc.",50.5,485907313.5,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/ldr,1685
LCI,Lannett Co Inc,19.95,741347705.7,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/lci,1686
LPI,"Laredo Petroleum, Inc.",14.31,3461986517.49,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/lpi,1687
LVS,Las Vegas Sands Corp.,51.81,41178272891.58,n/a,2004,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/lvs,1688
LHO,LaSalle Hotel Properties,30.42,3622640016.06,n/a,1998,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lho,1689
LHO^H,LaSalle Hotel Properties,25.5623,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^h,1690
LHO^J,LaSalle Hotel Properties,24.02,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lho^j,1691
LFL,LATAM Airlines Group S.A.,9.47,5166337845.93,n/a,n/a,Transportation,Air Freight/Delivery Services,http://www.nasdaq.com/symbol/lfl,1692
LDF,"Latin American Discovery Fund, Inc. (The)",10.12,68983718.76,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/ldf,1693
LGI,Lazard Global Total Return and Income Fund,14.51,139371988.87,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/lgi,1694
LAZ,Lazard Ltd.,43.47,5357557783.62,n/a,2005,Finance,Investment Managers,http://www.nasdaq.com/symbol/laz,1695
LOR,"Lazard World Dividend & Income Fund, Inc.",10.2014,70187498.8562,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/lor,1696
LZB,La-Z-Boy Incorporated,28.65,1401768291,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/lzb,1697
LCII,LCI Industries ,108.25,2665599202.25,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lcii,1698
LFGR,Leaf Group Ltd.,7.4,146234767,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/lfgr,1699
LEA,Lear Corporation,140.75,9881457201.25,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/lea,1700
LEE,"Lee Enterprises, Incorporated",3.05,169466637.6,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/lee,1701
BWG,Legg Mason BW Global Income Opportunities Fund Inc.,12.42,260693253.9,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/bwg,1702
LM,"Legg Mason, Inc.",35.18,3553417078.02,n/a,n/a,Finance,Investment Managers,http://www.nasdaq.com/symbol/lm,1703
LMHA,"Legg Mason, Inc.",25.92,0,n/a,2016,Finance,Investment Managers,http://www.nasdaq.com/symbol/lmha,1704
LMHB,"Legg Mason, Inc.",23.06,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/lmhb,1705
LEG,"Leggett & Platt, Incorporated",48.74,6515578065.7,n/a,n/a,Consumer Durables,Home Furnishings,http://www.nasdaq.com/symbol/leg,1706
JBK,Lehman ABS Corporation,22.316,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/jbk,1707
KCC.CL,Lehman ABS Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/kcc.cl,1708
KTH,Lehman ABS Corporation,32.02,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/kth,1709
KTN,Lehman ABS Corporation,32.236,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktn,1710
KTP,Lehman ABS Corporation,19.345,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/ktp,1711
XKE,Lehman ABS Corporation,8.22,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/xke,1712
LDOS,"Leidos Holdings, Inc.",49.69,7471575035.64,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/ldos,1713
LEJU,Leju Holdings Limited,3.97,537077313.26,n/a,2014,Finance,Real Estate,http://www.nasdaq.com/symbol/leju,1714
LC,LendingClub Corporation,6.34,2499793211,n/a,2014,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/lc,1715
LEN,Lennar Corporation,45.14,10282846860,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len,1716
LEN.B,Lennar Corporation,n/a,0,n/a,n/a,Basic Industries,Homebuilding,http://www.nasdaq.com/symbol/len.b,1717
LII,"Lennox International, Inc.",157.25,6769267021.75,n/a,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lii,1718
LUK,Leucadia National Corporation,24.35,8766534604.25,n/a,n/a,Consumer Non-Durables,Meat/Poultry/Fish,http://www.nasdaq.com/symbol/luk,1719
LVLT,"Level 3 Communications, Inc.",59.02,21242803895.3,n/a,2011,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/lvlt,1720
LXP,Lexington Realty Trust,10.86,2574814352.46,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lxp,1721
LXP^C,Lexington Realty Trust,50,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lxp^c,1722
LPL,"LG Display Co., Ltd.",13.18,9432021852,n/a,2004,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lpl,1723
USA,Liberty All-Star Equity Fund,5.43,1014545826.36,n/a,1986,n/a,n/a,http://www.nasdaq.com/symbol/usa,1724
ASG,"Liberty All-Star Growth Fund, Inc.",4.36,107923786.32,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/asg,1725
LPT,Liberty Property Trust,38.52,5662192663.08,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lpt,1726
LSI,"Life Storage, Inc.",82.43,3824459373.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/lsi,1727
LOCK,"LifeLock, Inc.",23.99,2263485527.9,n/a,2012,Technology,EDP Services,http://www.nasdaq.com/symbol/lock,1728
LITB,"LightInTheBox Holding Co., Ltd.",3.1399,234081249.9657,n/a,2013,Consumer Services,Catalog/Specialty Distribution,http://www.nasdaq.com/symbol/litb,1729
LNC,Lincoln National Corporation,69.5,15884944464,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/lnc,1730
LNC.WS,Lincoln National Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lnc.ws,1731
LNN,Lindsay Corporation,75.84,807959847.36,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/lnn,1732
LN,LINE Corporation,32.07,6963904290,n/a,2016,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/ln,1733
LGF.A,Lions Gate Entertainment Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/lgf.a,1734
LGF.B,Lions Gate Entertainment Corporation,n/a,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/lgf.b,1735
LAD,"Lithia Motors, Inc.",99.35,2501035111.7,n/a,n/a,Consumer Durables,Automotive Aftermarket,http://www.nasdaq.com/symbol/lad,1736
LYV,"Live Nation Entertainment, Inc.",28.71,5840674690.95,n/a,n/a,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/lyv,1737
LYG,Lloyds Banking Group Plc,3.34,59664638100.68,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/lyg,1738
SCD,LMP Capital and Income Fund Inc.,13.94,250687620.2,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/scd,1739
LMT,Lockheed Martin Corporation,254.46,73736745498.84,n/a,n/a,Capital Goods,Military/Government/Technical,http://www.nasdaq.com/symbol/lmt,1740
L,Loews Corporation,46.61,15705675862.82,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/l,1741
LPX,Louisiana-Pacific Corporation,19.89,2828864737.53,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/lpx,1742
LOW,"Lowe&#39;s Companies, Inc.",73.29,63751097770.08,n/a,n/a,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/low,1743
LXU,Lsb Industries Inc.,8.91,248691821.4,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxu,1744
LKSD,"LSC Communications, Inc.",27.65,909685000,n/a,2016,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/lksd,1745
LTC,"LTC Properties, Inc.",46.52,1824592600.12,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/ltc,1746
LUB,"Luby&#39;s, Inc.",3.68,106576590.4,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/lub,1747
LL,"Lumber Liquidators Holdings, Inc",15.79,430243756.77,n/a,2007,Consumer Services,RETAIL: Building Materials,http://www.nasdaq.com/symbol/ll,1748
LXFR,Luxfer Holdings PLC,11.24,294488000,n/a,2012,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lxfr,1749
LXFT,"Luxoft Holding, Inc.",59.95,1990904908.85,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/lxft,1750
LUX,"Luxottica Group, S.p.A.",54.15,26019479392.2,n/a,1990,Health Care,Ophthalmic Goods,http://www.nasdaq.com/symbol/lux,1751
LDL,"Lydall, Inc.",62.1,1065469696.2,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/ldl,1752
WLH,Lyon William Homes,17.57,556964853.48,n/a,2013,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/wlh,1753
LYB,LyondellBasell Industries NV,94.69,38588430799.87,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/lyb,1754
MTB,M&T Bank Corporation,163.89,25410918004.02,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mtb,1755
MTB.WS,M&T Bank Corporation,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb.ws,1756
MTB^,M&T Bank Corporation,1042.5,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^,1757
MTB^C,M&T Bank Corporation,1015,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtb^c,1758
MDC,"M.D.C. Holdings, Inc.",27.55,1418430401.35,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mdc,1759
MHO,"M/I Homes, Inc.",23.79,586871537.07,n/a,1993,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mho,1760
MHO^A,"M/I Homes, Inc.",25.81,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mho^a,1761
MAC,Macerich Company (The),69.34,9965896839.18,n/a,1994,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mac,1762
CLI,Mack-Cali Realty Corporation,28.05,2515761583.5,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/cli,1763
MGU,Macquarie Global Infrastructure Total Return Fund Inc.,21.4,266821470.2,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/mgu,1764
MIC,Macquarie Infrastructure Company,77.99,6382260800.52,n/a,2004,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mic,1765
MFD,Macquarie/First Trust Global,12.06,103029544.8,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/mfd,1766
BMA,Macro Bank Inc.,77.72,4543223791.44,n/a,n/a,Finance,Commercial Banks,http://www.nasdaq.com/symbol/bma,1767
M,Macy&#39;s Inc,32.69,9992354097.95,n/a,n/a,Consumer Services,Department/Specialty Retail Stores,http://www.nasdaq.com/symbol/m,1768
MCN,Madison Covered Call & Equity Strategy Fund,7.85,151257120.55,n/a,2004,n/a,n/a,http://www.nasdaq.com/symbol/mcn,1769
MSP,Madison Strategic Sector Premium Fund,11.95,69289577.45,n/a,2005,n/a,n/a,http://www.nasdaq.com/symbol/msp,1770
MMP,Magellan Midstream Partners L.P.,78.63,17910649315.08,n/a,n/a,Energy,Natural Gas Distribution,http://www.nasdaq.com/symbol/mmp,1771
MGA,"Magna International, Inc.",43.58,16671638908.76,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mga,1772
MX,MagnaChip Semiconductor Corporation,8.75,306235816.25,n/a,2011,Technology,Semiconductors,http://www.nasdaq.com/symbol/mx,1773
MH^A,"Maiden Holdings, Ltd.",26.0148,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^a,1774
MH^C,"Maiden Holdings, Ltd.",25.84,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mh^c,1775
MHLA,"Maiden Holdings, Ltd.",26,0,n/a,2016,n/a,n/a,http://www.nasdaq.com/symbol/mhla,1776
MHNB,"Maiden Holdings, Ltd.",25.4495,0,n/a,2012,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnb,1777
MHNC,"Maiden Holdings, Ltd.",27.238,0,n/a,2013,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mhnc,1778
MAIN,Main Street Capital Corporation,36.49,1935289040.52,n/a,2007,n/a,n/a,http://www.nasdaq.com/symbol/main,1779
MSCA,Main Street Capital Corporation,26.1878,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/msca,1780
MMD,MainStay DefinedTerm Municipal Opportunities Fund,18.89,520505713.96,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/mmd,1781
MNK,Mallinckrodt plc,49.33,5168640826.58,n/a,2013,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnk,1782
MZF,Managed Duration Investment Grade Municipal Fund,13.59,92418468.84,n/a,2003,n/a,n/a,http://www.nasdaq.com/symbol/mzf,1783
MANU,Manchester United Ltd.,15,2460379200,n/a,2012,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/manu,1784
MTW,"Manitowoc Company, Inc. (The)",6.7,929772982.9,n/a,n/a,Capital Goods,Construction/Ag Equipment/Trucks,http://www.nasdaq.com/symbol/mtw,1785
MFS,"Manitowoc Food Service, Inc.",19.36,2681473720.64,n/a,2016,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mfs,1786
MN,"Manning & Napier, Inc.",7.1,106527548,n/a,2011,Finance,Investment Managers,http://www.nasdaq.com/symbol/mn,1787
MAN,ManpowerGroup,98.69,6618018760.64,n/a,n/a,Technology,Professional Services,http://www.nasdaq.com/symbol/man,1788
MFC,Manulife Financial Corp,19.06,37652170394,n/a,n/a,Finance,Life Insurance,http://www.nasdaq.com/symbol/mfc,1789
MRO,Marathon Oil Corporation,17.23,14597450492.24,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mro,1790
MPC,Marathon Petroleum Corporation,48.16,25419579502.24,n/a,n/a,Energy,Integrated oil Companies,http://www.nasdaq.com/symbol/mpc,1791
MMI,"Marcus & Millichap, Inc.",26,978022318,n/a,2013,Finance,Real Estate,http://www.nasdaq.com/symbol/mmi,1792
MCS,Marcus Corporation (The),30.15,833093403.3,n/a,n/a,Consumer Services,Movies/Entertainment,http://www.nasdaq.com/symbol/mcs,1793
MRIN,Marin Software Incorporated,2.2,85017728.4,n/a,2013,Technology,EDP Services,http://www.nasdaq.com/symbol/mrin,1794
MHG,Marine Harvest ASA,18.08,8137548588.16,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mhg,1795
MPX,Marine Products Corporation,10.98,421142522.58,n/a,n/a,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mpx,1796
HZO,"MarineMax, Inc.",20.7,539786510.1,n/a,1998,Consumer Services,Other Specialty Stores,http://www.nasdaq.com/symbol/hzo,1797
MKL,Markel Corporation,927.62,12978794302.38,n/a,1986,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mkl,1798
VAC,Marriot Vacations Worldwide Corporation,86.72,2341204295.04,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/vac,1799
MMC,"Marsh & McLennan Companies, Inc.",70.52,36359679359.8,n/a,n/a,Finance,Specialty Insurers,http://www.nasdaq.com/symbol/mmc,1800
MLM,"Martin Marietta Materials, Inc.",230.91,14654973314.7,n/a,1994,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mlm,1801
MAS,Masco Corporation,33.23,10909646960.03,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/mas,1802
DOOR,Masonite International Corporation,68.95,2067933989.45,n/a,n/a,Basic Industries,Forest Products,http://www.nasdaq.com/symbol/door,1803
MTZ,"MasTec, Inc.",38.9,3204915022.9,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/mtz,1804
MA,Mastercard Incorporated,106.58,118184867378,n/a,2006,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/ma,1805
MTDR,Matador Resources Company,28.46,2831863775.7,n/a,2012,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtdr,1806
MTRN,Materion Corporation,39,777576618,n/a,n/a,Capital Goods,Industrial Specialties,http://www.nasdaq.com/symbol/mtrn,1807
MATX,"Matson, Inc.",35.41,1516980724.01,n/a,n/a,Consumer Services,Marine Transportation,http://www.nasdaq.com/symbol/matx,1808
MLP,"Maui Land & Pineapple Company, Inc.",7.35,139804452.9,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mlp,1809
MMS,"Maximus, Inc.",56.17,3638570823.44,n/a,1997,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mms,1810
MXL,"MaxLinear, Inc",26.08,1683018266.72,n/a,2010,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxl,1811
MBI,"MBIA, Inc.",10.43,1415786796.69,n/a,1987,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mbi,1812
MNI,McClatchy Company (The),12.21,92491787.85,n/a,1988,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mni,1813
MKC,"McCormick & Company, Incorporated",95.86,12085310041.72,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc,1814
MKC.V,"McCormick & Company, Incorporated",n/a,0,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mkc.v,1815
MDR,"McDermott International, Inc.",8.28,1998291672.72,n/a,n/a,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mdr,1816
MCD,McDonald&#39;s Corporation,124.24,101695860218.48,n/a,n/a,Consumer Services,Restaurants,http://www.nasdaq.com/symbol/mcd,1817
MUX,McEwen Mining Inc.,4.02,1204270700.52,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mux,1818
MCK,McKesson Corporation,138.84,31389913526.4,n/a,n/a,Health Care,Other Pharmaceuticals,http://www.nasdaq.com/symbol/mck,1819
MDU,"MDU Resources Group, Inc.",26.74,5222439014.24,n/a,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),http://www.nasdaq.com/symbol/mdu,1820
MJN,Mead Johnson Nutrition Company,84.08,15531546919.28,n/a,2009,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mjn,1821
MTL,Mechel PAO,6.22,1294602013.84,n/a,2004,Basic Industries,Steel/Iron Ore,http://www.nasdaq.com/symbol/mtl,1822
MTL^,Mechel PAO,1.29,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mtl^,1823
MRT,"MedEquities Realty Trust, Inc.",11.25,356451491.25,n/a,2016,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mrt,1824
MPW,"Medical Properties Trust, Inc.",12.91,4134396929.12,n/a,2005,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mpw,1825
MED,MEDIFAST INC,42.31,501304111.6,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/med,1826
MCC,Medley Capital Corporation,7.63,415638229.93,n/a,2011,n/a,n/a,http://www.nasdaq.com/symbol/mcc,1827
MCQ,Medley Capital Corporation,25.249,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcq,1828
MCV,Medley Capital Corporation,25.75,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mcv,1829
MCX,Medley Capital Corporation,25.6201,0,n/a,2015,n/a,n/a,http://www.nasdaq.com/symbol/mcx,1830
MDLQ,Medley LLC,25.535,0,n/a,2017,n/a,n/a,http://www.nasdaq.com/symbol/mdlq,1831
MDLX,Medley LLC,24.66,0,n/a,2016,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdlx,1832
MDLY,Medley Management Inc.,9.75,284139989.25,n/a,2014,Finance,Investment Managers,http://www.nasdaq.com/symbol/mdly,1833
MD,"Mednax, Inc",68.73,6435684962.19,n/a,n/a,Health Care,Hospital/Nursing Management,http://www.nasdaq.com/symbol/md,1834
MDT,Medtronic plc,76.34,104818431645.4,n/a,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/mdt,1835
MRK,"Merck & Company, Inc.",64.29,177256370967.93,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrk,1836
MCY,Mercury General Corporation,62.41,3449458242.02,n/a,n/a,Finance,Property-Casualty Insurers,http://www.nasdaq.com/symbol/mcy,1837
MDP,Meredith Corporation,61.9,2756638877.4,n/a,n/a,Consumer Services,Newspapers/Magazines,http://www.nasdaq.com/symbol/mdp,1838
MTH,Meritage Corporation,35.05,1402875689.2,n/a,n/a,Capital Goods,Homebuilding,http://www.nasdaq.com/symbol/mth,1839
MTOR,"Meritor, Inc.",15.42,1359575663.76,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mtor,1840
MER^K,"Merrill Lynch & Co., Inc.",25.7,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^k,1841
MER^P,"Merrill Lynch & Co., Inc.",26,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mer^p,1842
PIY,"Merrill Lynch Depositor, Inc.",26,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/piy,1843
MTR,Mesa Royalty Trust,13.5,25158465,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mtr,1844
MSB,Mesabi Trust,15.95,209264159.5,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/msb,1845
MPG,Metaldyne Performance Group Inc.,23.5,1567007706.5,n/a,2014,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpg,1846
MEI,"Methode Electronics, Inc.",42.05,1545069977.9,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mei,1847
