symbol,name,lastsale,marketcap,adr_tso,ipoyear,sector,industry,summary_quote,serialid
MBUU,"Malibu Boats, Inc.",19.97,353909897.66,n/a,2014,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mbuu,1816
MLVF,"Malvern Bancorp, Inc.",20.3,133176180.9,n/a,n/a,Finance,Banks,http://www.nasdaq.com/symbol/mlvf,1817
MAMS,"MAM Software Group, Inc.",6.5908,80541315.9712,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mams,1818
TUSK,"Mammoth Energy Services, Inc.",18.85,706875000,n/a,2016,Energy,Oilfield Services/Equipment,http://www.nasdaq.com/symbol/tusk,1819
MANH,"Manhattan Associates, Inc.",49,3488280404,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/manh,1820
LOAN,"Manhattan Bridge Capital, Inc",6.25,50843975,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/loan,1821
MNTX,"Manitex International, Inc.",8.27,133809517.97,n/a,n/a,Technology,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mntx,1822
MTEX,"Mannatech, Incorporated",18.8635,50683734.518,n/a,n/a,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mtex,1823
MNKD,MannKind Corporation,0.5651,270330768.6719,n/a,2004,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnkd,1824
MANT,ManTech International Corporation,39.18,1510228910.52,n/a,2002,Consumer Services,Other Consumer Services,http://www.nasdaq.com/symbol/mant,1825
MAPI,Mapi - Pharma Ltd.,n/a,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mapi,1826
MARA,"Marathon Patent Group, Inc.",1.73,26071921.75,n/a,n/a,Miscellaneous,Multi-Sector Companies,http://www.nasdaq.com/symbol/mara,1827
MCHX,"Marchex, Inc.",2.72,117391337.6,n/a,2004,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mchx,1828
MARPS,Marine Petroleum Trust,5.3053,10610600,n/a,n/a,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/marps,1829
MRNS,"Marinus Pharmaceuticals, Inc.",1.24,24434813.8,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrns,1830
MKTX,"MarketAxess Holdings, Inc.",191.27,7187859272.96,n/a,2004,Finance,Investment Bankers/Brokers/Service,http://www.nasdaq.com/symbol/mktx,1831
MRLN,Marlin Business Services Corp.,23.25,292127089.5,n/a,2003,Finance,Major Banks,http://www.nasdaq.com/symbol/mrln,1832
MAR,Marriott International,85.45,33366500619,n/a,n/a,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mar,1833
MBII,"Marrone Bio Innovations, Inc.",2.212,54544164.024,n/a,2013,Basic Industries,Agricultural Chemicals,http://www.nasdaq.com/symbol/mbii,1834
MRTN,"Marten Transport, Ltd.",23.15,754027910,n/a,1986,Transportation,Trucking Freight/Courier Services,http://www.nasdaq.com/symbol/mrtn,1835
MMLP,Martin Midstream Partners L.P.,19.85,703771070.7,n/a,2002,Energy,Oil Refining/Marketing,http://www.nasdaq.com/symbol/mmlp,1836
MRVL,Marvell Technology Group Ltd.,15.72,7984188000,n/a,2000,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvl,1837
MASI,Masimo Corporation,75.08,3729793607.36,n/a,2007,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,http://www.nasdaq.com/symbol/masi,1838
MTCH,"Match Group, Inc.",17.5,4455146937.5,n/a,2015,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/mtch,1839
MTLS,Materialise NV,8.9,119067493,13378370,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtls,1840
MTRX,Matrix Service Company,22.35,593019970.2,n/a,1990,Basic Industries,Engineering & Construction,http://www.nasdaq.com/symbol/mtrx,1841
MAT,"Mattel, Inc.",25.82,8831609103.78,n/a,n/a,Consumer Non-Durables,Recreational Products/Toys,http://www.nasdaq.com/symbol/mat,1842
MATR,Mattersight Corporation,3.55,94163274.3,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/matr,1843
MATW,Matthews International Corporation,67.75,2177599158.75,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/matw,1844
MXIM,"Maxim Integrated Products, Inc.",44.67,12654045725.97,n/a,1988,Technology,Semiconductors,http://www.nasdaq.com/symbol/mxim,1845
MXPT,"MaxPoint Interactive, Inc.",3.97,26327606.83,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/mxpt,1846
MXWL,"Maxwell Technologies, Inc.",5.04,161733484.08,n/a,n/a,Miscellaneous,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mxwl,1847
MZOR,Mazor Robotics Ltd.,23.42,314022690.46,13408313,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mzor,1848
MBFI,MB Financial Inc.,45.07,3766819356.16,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfi,1849
MBFIP,MB Financial Inc.,26.5,106000000,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbfip,1850
MCFT,"MCBC Holdings, Inc.",14.34,267247997.94,n/a,2015,Capital Goods,Marine Transportation,http://www.nasdaq.com/symbol/mcft,1851
MGRC,McGrath RentCorp,38.76,926895167.04,n/a,1984,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mgrc,1852
MDCA,MDC Partners Inc.,6.95,347048910.25,n/a,n/a,Technology,Advertising,http://www.nasdaq.com/symbol/mdca,1853
MFIN,Medallion Financial Corp.,2.29,55379218.85,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfin,1854
MFINL,Medallion Financial Corp.,15.7,0,n/a,n/a,Finance,Finance: Consumer Services,http://www.nasdaq.com/symbol/mfinl,1855
MTBC,"Medical Transcription Billing, Corp.",0.74,7622279.72,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbc,1856
MTBCP,"Medical Transcription Billing, Corp.",25.3629,7473330.6624,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mtbcp,1857
MNOV,"MediciNova, Inc.",6,206924580,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mnov,1858
MDSO,"Medidata Solutions, Inc.",49,2824032337,n/a,2009,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mdso,1859
MDGS,Medigus Ltd.,0.4413,1215683.0901,2754777,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdgs,1860
MDWD,MediWound Ltd.,6.1,133413435.5,n/a,2014,Consumer Durables,Specialty Chemicals,http://www.nasdaq.com/symbol/mdwd,1861
MDVX,Medovex Corp.,1.13,17631995.68,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvx,1862
MDVXW,Medovex Corp.,0.0842,0,n/a,2015,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdvxw,1863
MEDP,"Medpace Holdings, Inc.",33.4,1360044359.4,n/a,2016,Health Care,Biotechnology: Commercial Physical & Biological Resarch,http://www.nasdaq.com/symbol/medp,1864
MEET,"MeetMe, Inc.",4.75,279602655.75,n/a,n/a,Consumer Services,Advertising,http://www.nasdaq.com/symbol/meet,1865
MEIP,"MEI Pharma, Inc.",1.52,55894090.56,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/meip,1866
MPEL,Melco Crown Entertainment Limited,16.42,2799401794.4,170487320,2006,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mpel,1867
MLNX,"Mellanox Technologies, Ltd.",45.55,2220132599.1,n/a,2007,Technology,Semiconductors,http://www.nasdaq.com/symbol/mlnx,1868
MELR,"Melrose Bancorp, Inc.",17.2414,44863484.8706,n/a,2014,Finance,Major Banks,http://www.nasdaq.com/symbol/melr,1869
MEMP,Memorial Production Partners LP,0.171,14335157.601,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/memp,1870
MENT,Mentor Graphics Corporation,36.94,4045733001.72,n/a,1984,Technology,EDP Services,http://www.nasdaq.com/symbol/ment,1871
MTSL,MER Telemanagement Solutions Ltd.,0.931,8092117.005,n/a,1997,Public Utilities,Telecommunications Equipment,http://www.nasdaq.com/symbol/mtsl,1872
MELI,"MercadoLibre, Inc.",190.15,8396518391.15,n/a,2007,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/meli,1873
MBWM,Mercantile Bank Corporation,32.88,536016763.44,n/a,1998,Finance,Major Banks,http://www.nasdaq.com/symbol/mbwm,1874
MERC,Mercer International Inc.,12.5,808676725,n/a,n/a,Basic Industries,Paper,http://www.nasdaq.com/symbol/merc,1875
MBVT,"Merchants Bancshares, Inc.",51.5,354612829,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbvt,1876
MRCY,Mercury Systems Inc,34.21,1403120892.14,n/a,1998,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mrcy,1877
EBSB,"Meridian Bancorp, Inc.",18.8,1009823030.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/ebsb,1878
VIVO,Meridian Bioscience Inc.,12.75,538073804.25,n/a,1986,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/vivo,1879
MRDN,"Meridian Waste Solutions, Inc",2.8,4755993.2,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mrdn,1880
MMSI,"Merit Medical Systems, Inc.",26.6,1186015210.8,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mmsi,1881
MACK,"Merrimack Pharmaceuticals, Inc.",3.14,406994064.16,n/a,2012,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mack,1882
MSLI,Merus Labs International Inc.,0.758,88685928.748,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/msli,1883
MRUS,Merus N.V.,23.19,357290834.52,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrus,1884
MLAB,"Mesa Laboratories, Inc.",127.15,467846009.15,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mlab,1885
MESO,Mesoblast Limited,6.01,26259402.85,4369285,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/meso,1886
CASH,"Meta Financial Group, Inc.",97.15,903652383,n/a,1993,Finance,Savings Institutions,http://www.nasdaq.com/symbol/cash,1887
MEOH,Methanex Corporation,50.7,4554093936.6,n/a,n/a,Basic Industries,Major Chemicals,http://www.nasdaq.com/symbol/meoh,1888
MFRI,"MFRI, Inc.",8.7532,66252498.1272,n/a,1989,Capital Goods,Pollution Control Equipment,http://www.nasdaq.com/symbol/mfri,1889
MGCD,MGC Diagnostics Corporation,9.7355,42659744.0625,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mgcd,1890
MGEE,MGE Energy Inc.,62.7,2173706799,n/a,n/a,Energy,Electric Utilities: Central,http://www.nasdaq.com/symbol/mgee,1891
MGPI,"MGP Ingredients, Inc.",45.32,754984293.8,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mgpi,1892
MBOT,Microbot Medical Inc. ,4.54,123719421.96,n/a,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mbot,1893
MCHP,Microchip Technology Incorporated,69.43,14998002197.09,n/a,1993,Technology,Semiconductors,http://www.nasdaq.com/symbol/mchp,1894
MU,"Micron Technology, Inc.",24.6,27127695411.6,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mu,1895
MICT,"Micronet Enertec Technologies, Inc.",1.31,8364470.52,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mict,1896
MICTW,"Micronet Enertec Technologies, Inc.",0.1495,0,n/a,n/a,Capital Goods,Electrical Products,http://www.nasdaq.com/symbol/mictw,1897
MSCC,Microsemi Corporation,54.55,6299657436.8,n/a,n/a,Technology,Semiconductors,http://www.nasdaq.com/symbol/mscc,1898
MSFT,Microsoft Corporation,63.68,492089098937.6,n/a,1986,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/msft,1899
MSTR,MicroStrategy Incorporated,195.48,2234556705.96,n/a,1998,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mstr,1900
MVIS,"Microvision, Inc.",1.71,116439354.9,n/a,1996,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mvis,1901
MPB,Mid Penn Bancorp,24.6,104111283.6,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mpb,1902
MTP,Midatech Pharma PLC,3.15,8539694.1,2711014,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtp,1903
MCEP,"Mid-Con Energy Partners, LP",3.02,90334934.6,n/a,2011,Energy,Oil & Gas Production,http://www.nasdaq.com/symbol/mcep,1904
MBRG,Middleburg Financial Corporation,35.08,252837661.72,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbrg,1905
MBCN,Middlefield Banc Corp.,40,90035720,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mbcn,1906
MSEX,Middlesex Water Company,36.59,596020803.48,n/a,n/a,Public Utilities,Water Supply,http://www.nasdaq.com/symbol/msex,1907
MSBI,"Midland States Bancorp, Inc.",33.9,522593823.3,n/a,2016,Finance,Major Banks,http://www.nasdaq.com/symbol/msbi,1908
MOFG,"MidWestOne Financial Group, Inc.",35.23,402885347.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mofg,1909
MIME,Mimecast Limited,21.72,1190937747.36,n/a,2015,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mime,1910
MDXG,"MiMedx Group, Inc",7.79,853118399.03,n/a,n/a,Health Care,Medical/Dental Instruments,http://www.nasdaq.com/symbol/mdxg,1911
MNDO,MIND C.T.I. Ltd.,2.72,52314896.96,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/mndo,1912
MB,"MINDBODY, Inc.",24.75,1002497265,n/a,2015,Technology,EDP Services,http://www.nasdaq.com/symbol/mb,1913
NERV,"Minerva Neurosciences, Inc",11,382879343,n/a,2014,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nerv,1914
MRTX,"Mirati Therapeutics, Inc.",5.25,104601026.25,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mrtx,1915
MIRN,"Mirna Therapeutics, Inc.",2.3,47922496.4,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mirn,1916
MSON,"MISONIX, Inc.",11.2,95769564.8,n/a,1992,Capital Goods,Medical Specialities,http://www.nasdaq.com/symbol/mson,1917
MIND,"Mitcham Industries, Inc.",4.87,58877121.46,n/a,1994,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mind,1918
MINDP,"Mitcham Industries, Inc.",24,0,n/a,n/a,Technology,Diversified Commercial Services,http://www.nasdaq.com/symbol/mindp,1919
MITK,"Mitek Systems, Inc.",6.1,201794337.9,n/a,n/a,Technology,Computer peripheral equipment,http://www.nasdaq.com/symbol/mitk,1920
MITL,Mitel Networks Corporation,7.07,862178298.8,n/a,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,http://www.nasdaq.com/symbol/mitl,1921
MKSI,"MKS Instruments, Inc.",67.2,3601430448,n/a,1999,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mksi,1922
MMAC,"MMA Capital Management, LLC",22.2,132350206.2,n/a,n/a,Finance,Real Estate,http://www.nasdaq.com/symbol/mmac,1923
MINI,"Mobile Mini, Inc.",34.55,1536158645,n/a,1994,Capital Goods,Metal Fabrications,http://www.nasdaq.com/symbol/mini,1924
MOBL,"MobileIron, Inc.",4.55,400000082.3,n/a,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mobl,1925
MOCO,"MOCON, Inc.",20.3749,118383262.725,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/moco,1926
MDSY,ModSys International Ltd.,1.01,18887096.96,n/a,n/a,Technology,EDP Services,http://www.nasdaq.com/symbol/mdsy,1927
MLNK,"ModusLink Global Solutions, Inc",1.72,95036159.32,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mlnk,1928
MBRX,"Moleculin Biotech, Inc.",2.25,27123329.25,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mbrx,1929
MNTA,"Momenta Pharmaceuticals, Inc.",19.3,1374706633.9,n/a,2004,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/mnta,1930
MOMO,Momo Inc.,23.13,1423484547.66,61542782,2014,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/momo,1931
MCRI,"Monarch Casino & Resort, Inc.",23.59,409724306.81,n/a,1993,Consumer Services,Hotels/Resorts,http://www.nasdaq.com/symbol/mcri,1932
MDLZ,"Mondelez International, Inc.",44.36,68510103322.52,n/a,n/a,Consumer Non-Durables,Packaged Foods,http://www.nasdaq.com/symbol/mdlz,1933
MGI,"Moneygram International, Inc.",12.76,677227276.88,n/a,n/a,Miscellaneous,Business Services,http://www.nasdaq.com/symbol/mgi,1934
MPWR,"Monolithic Power Systems, Inc.",89.07,3622820442.99,n/a,2004,Technology,Semiconductors,http://www.nasdaq.com/symbol/mpwr,1935
TYPE,Monotype Imaging Holdings Inc.,23.05,959497325.1,n/a,2007,Technology,EDP Services,http://www.nasdaq.com/symbol/type,1936
MNRO,"Monro Muffler Brake, Inc.",55.25,1784585110.75,n/a,1991,Consumer Services,Automotive Aftermarket,http://www.nasdaq.com/symbol/mnro,1937
MRCC,Monroe Capital Corporation,15.41,255459275,n/a,2012,n/a,n/a,http://www.nasdaq.com/symbol/mrcc,1938
MNST,Monster Beverage Corporation,42.64,24347440000,n/a,n/a,Consumer Non-Durables,Beverages (Production/Distribution),http://www.nasdaq.com/symbol/mnst,1939
MSDI,"Monster Digital, Inc.",1.7126,13399207.7148,n/a,2016,Technology,Electronic Components,http://www.nasdaq.com/symbol/msdi,1940
MSDIW,"Monster Digital, Inc.",0.39,0,n/a,2016,Technology,Electronic Components,http://www.nasdaq.com/symbol/msdiw,1941
MORN,"Morningstar, Inc.",76.83,3308222201.7,n/a,2005,Finance,Investment Managers,http://www.nasdaq.com/symbol/morn,1942
MOSY,"MoSys, Inc.",0.2637,17484904.5939,n/a,2001,Technology,Semiconductors,http://www.nasdaq.com/symbol/mosy,1943
MTFB,Motif Bio plc,6.62,14564000,2200000,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtfb,1944
MTFBW,Motif Bio plc,1.47,0,n/a,2016,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/mtfbw,1945
MPAA,"Motorcar Parts of America, Inc.",25.57,477269061.72,n/a,n/a,Capital Goods,Auto Parts:O.E.M.,http://www.nasdaq.com/symbol/mpaa,1946
MPVD,Mountain Province Diamonds Inc.,4.5,719184748.5,n/a,n/a,Basic Industries,Precious Metals,http://www.nasdaq.com/symbol/mpvd,1947
MOXC,"Moxian, Inc.",3.19,212157964.81,n/a,n/a,Technology,"Computer Software: Programming, Data Processing",http://www.nasdaq.com/symbol/moxc,1948
MRIC,MRI Interventions Inc,2.57,0,n/a,n/a,n/a,n/a,http://www.nasdaq.com/symbol/mric,1949
MRVC,"MRV Communications, Inc.",8.15,55488802.3,n/a,1992,Technology,Semiconductors,http://www.nasdaq.com/symbol/mrvc,1950
MSBF,MSB Financial Corp.,14.5,82810138,n/a,n/a,Finance,Savings Institutions,http://www.nasdaq.com/symbol/msbf,1951
MSG,MSG Networks Inc.,175.37,4202260834.72,n/a,2015,Consumer Services,Services-Misc. Amusement & Recreation,http://www.nasdaq.com/symbol/msg,1952
MTGE,MTGE Investment Corp.,16,732762992,n/a,2011,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtge,1953
MTGEP,MTGE Investment Corp.,25.4999,50999800,n/a,n/a,Consumer Services,Real Estate Investment Trusts,http://www.nasdaq.com/symbol/mtgep,1954
MTSC,MTS Systems Corporation,58.45,974653282.4,n/a,n/a,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/mtsc,1955
LABL,Multi-Color Corporation,77.4,1310495778,n/a,1987,Miscellaneous,Publishing,http://www.nasdaq.com/symbol/labl,1956
MFSF,MutualFirst Financial Inc.,32.6,238769995.8,n/a,n/a,Finance,Major Banks,http://www.nasdaq.com/symbol/mfsf,1957
MYSZ,"My Size, Inc.",5.1202,89118919.1518,n/a,n/a,Technology,Computer Software: Prepackaged Software,http://www.nasdaq.com/symbol/mysz,1958
MYL,Mylan N.V.,39.21,20981476970.13,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myl,1959
MYOK,"MyoKardia, Inc.",12.1,380290875.8,n/a,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myok,1960
MYOS,MYOS RENS Technology Inc.,3.65,18564100.75,n/a,n/a,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/myos,1961
MYRG,"MYR Group, Inc.",38.78,622988367.96,n/a,n/a,Basic Industries,Water Supply,http://www.nasdaq.com/symbol/myrg,1962
MYGN,"Myriad Genetics, Inc.",15.7,1074135705.9,n/a,1995,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,http://www.nasdaq.com/symbol/mygn,1963
NBRV,Nabriva Therapeutics AG,8,131884160,16485520,2015,Health Care,Major Pharmaceuticals,http://www.nasdaq.com/symbol/nbrv,1964
NAKD,Naked Brand Group Inc.,2.43,14750056.26,n/a,n/a,Consumer Non-Durables,Apparel,http://www.nasdaq.com/symbol/nakd,1965
NNDM,Nano Dimension Ltd.,6.09,15502113.27,2545503,n/a,Technology,Electrical Products,http://www.nasdaq.com/symbol/nndm,1966
NANO,Nanometrics Incorporated,26.25,654057337.5,n/a,1984,Capital Goods,Industrial Machinery/Components,http://www.nasdaq.com/symbol/nano,1967
NSTG,"NanoString Technologies, Inc.",19.1,401176686.5,n/a,2013,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nstg,1968
NH,"NantHealth, Inc.",7.95,963857801.25,n/a,2016,Technology,EDP Services,http://www.nasdaq.com/symbol/nh,1969
NK,"NantKwest, Inc.",5.24,431647562.36,n/a,2015,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),http://www.nasdaq.com/symbol/nk,1970
NSSC,"NAPCO Security Technologies, Inc.",9.25,173889251.5,n/a,n/a,Consumer Durables,Telecommunications Equipment,http://www.nasdaq.com/symbol/nssc,1971
